loan_id,application_id,customer_id,disbursement_date,loan_amount,current_loan_status,total_principal_paid,total_interest_paid,remaining_balance,last_payment_date,next_payment_date,days_past_due,default_flag,application_date,loan_purpose,amount_requested,term_months,application_status,funnel_stage_reached,interest_rate_offered,dti_ratio,customer_name,age,employment_status,length_of_employment_years,annual_income,housing_status,city,state,join_date,credit_score_fico,total_credit_lines,open_credit_lines,derogatory_public_records,revolving_utilization_rate,credit_history_length_months,inquiries_last_6_months,nsf_count
LOAN0007869,APP0014462,CUST001022,2022-03-13,11587.26,Late (16-30 days),9428.11,1092.76,2159.15,2022-08-23,2022-09-22,0,0,2025-03-15,Debt Consolidation,11587.26,36,Approved,Disbursed,20.3,22.26,Mary Sharma,33.0,Employed,13.29,68084.26,Mortgage,Portland,OR,2018-06-09,466.0,12.0,5.0,1.0,27.22,107.0,1.0,0.0
LOAN0007870,APP0014463,CUST003073,2022-10-01,20199.8,Current,14423.55,2549.57,5776.25,2023-09-11,2023-10-11,0,0,,Major Purchase,20199.8,60,Approved,Disbursed,10.85,21.97,David Smith,42.0,Employed,10.23,99337.06,Rent,Columbus,Ohio,2017-02-22,691.0,18.0,13.0,2.0,20.63,112.0,0.0,0.0
LOAN0007871,APP0014465,CUST002526,2022-02-07,9243.78,Current,7957.79,1367.2,1285.99,2023-08-23,2023-09-22,20,0,2024-04-21,Debt Consolidation,9243.78,60,Approved,Disbursed,8.19,19.61,James Mehta,45.0,Employed,9.99,112087.34,Own,Memphis,TN,2017-02-15,715.0,9.0,13.0,3.0,21.18,86.0,1.0,0.0
LOAN0007872,APP0014467,CUST002507,2022-11-21,8630.51,In Grace Period,6649.43,1283.11,1981.08,2023-05-01,2023-05-31,0,0,2024-08-06,Credit Card Refinancing,8630.51,36,Approved,Disbursed,25.47,34.17,William Miller,75.0,Employed,6.48,28632.65,Mortgage,Portland,OR,2015-06-15,757.0,24.0,12.0,0.0,3.47,47.0,0.0,0.0
LOAN0007873,APP0014468,CUST000076,2022-08-09,47852.9,Fully Paid,32039.24,3093.05,15813.66,2023-10-15,2023-11-14,0,0,2024-07-13,Major Purchase,47852.9,60,Approved,Disbursed,13.6,17.91,James Nair,49.0,Employed,3.99,211006.56,Rent,Indianapolis,Indiana,2016-12-24,616.0,24.0,13.0,0.0,44.84,61.0,3.0,0.0
LOAN0007874,APP0014470,CUST001368,2024-11-18,27488.9,Fully Paid,14571.96,2825.59,12916.94,2027-02-22,2027-03-24,0,0,2025-05-22,Credit Card Refinancing,27488.9,36,Approved,Disbursed,22.53,36.11,John Mehta,28.0,Retired,0.0,33035.74,Rent,San Antonio,Texas,2020-09-17,657.0,2.0,8.0,1.0,11.03,166.0,1.0,0.0
LOAN0007875,APP0014473,CUST000976,2022-02-01,22109.74,Fully Paid,21670.6,3681.8,439.14,2023-10-02,2023-11-01,0,0,2022-12-22,Home Improvement,22109.74,36,Approved,Disbursed,7.2,16.83,Susan Hernandez,22.0,Self-Employed,1.32,40219.26,Mortgage,San Diego,CA,2017-11-16,718.0,12.0,7.0,0.0,15.13,162.0,1.0,0.0
LOAN0007876,APP0014475,CUST000210,2023-12-27,40968.55,Late (16-30 days),37129.35,7485.39,3839.2,2025-02-18,2025-03-20,0,0,,Major Purchase,40968.55,36,Approved,Disbursed,20.19,9.4,Joseph Smith,75.0,Employed,0.52,43801.3,Rent,Seattle,WA,2018-07-10,659.0,9.0,8.0,2.0,18.19,95.0,0.0,0.0
LOAN0007877,APP0014476,CUST002566,2024-02-18,20723.54,In Grace Period,18376.93,3968.06,2346.61,2026-06-03,2026-07-03,10,0,2022-06-11,Home Improvement,20723.54,36,Approved,Disbursed,23.25,34.39,Deepa Brown,35.0,Employed,0.03,67399.17,Mortgage,Milwaukee,WI,2017-11-23,660.0,5.0,7.0,0.0,13.64,337.0,3.0,0.0
LOAN0007878,APP0014477,CUST004368,2023-11-19,10019.78,Fully Paid,8688.72,2074.66,1331.06,,2024-10-06,0,0,2022-03-27,Home Improvement,10019.78,60,Approved,Disbursed,23.15,,Neha Martinez,40.0,Employed,14.07,40221.01,Mortgage,Sacramento,CA,2016-11-11,590.0,6.0,10.0,1.0,20.48,98.0,0.0,0.0
LOAN0007879,APP0014479,CUST004767,2025-02-26,4219.25,In Grace Period,3400.95,827.32,818.3,2026-08-25,2026-09-24,20,0,2022-12-20,Major Purchase,4219.25,60,Approved,Disbursed,24.28,19.0,Pooja Anderson,25.0,Employed,1.19,122822.21,Own,Nashville,TN,2019-03-23,686.0,23.0,2.0,1.0,32.58,201.0,0.0,0.0
LOAN0007880,APP0014480,CUST002943,2024-08-16,14894.59,Current,11848.4,2734.41,3046.19,2025-01-03,2025-02-02,5,0,2023-07-03,Home Improvement,14894.59,60,Approved,Disbursed,12.51,,William Rodriguez,47.0,Employed,5.94,23291.01,Rent,El Paso,TX,2018-07-27,618.0,14.0,11.0,2.0,26.91,61.0,3.0,0.0
LOAN0007881,APP0014483,CUST000578,2024-01-01,9361.72,Current,6711.97,1664.59,2649.75,2024-12-27,2025-01-26,5,0,2025-11-05,Debt Consolidation,9361.72,60,Approved,Disbursed,16.05,2.66,Kiran Singh,49.0,Employed,0.32,60720.16,Own,Portland,OR,2017-10-27,646.0,17.0,14.0,0.0,14.64,343.0,0.0,0.0
LOAN0007882,APP0014484,CUST000601,2025-02-14,3648.82,In Grace Period,2800.9,511.42,847.92,2025-11-24,2025-12-24,20,0,2025-01-25,Credit Card Refinancing,3648.82,60,Approved,Disbursed,22.98,6.47,Rahul Gonzalez,49.0,Employed,15.63,49362.6,Mortgage,Charlotte,North Carolina,2019-10-01,665.0,15.0,5.0,0.0,46.69,320.0,0.0,0.0
LOAN0007883,APP0014485,CUST004458,2023-12-30,36581.02,Late (31-120 days),6510.88,1058.57,30070.14,2024-01-17,2024-02-16,309,1,2022-08-12,Debt Consolidation,36581.02,36,Approved,Disbursed,17.35,6.96,Jennifer Jones,24.0,Employed,2.95,84398.41,Mortgage,Omaha,NE,2017-06-30,505.0,14.0,12.0,0.0,24.24,56.0,0.0,7.0
LOAN0007884,APP0014493,CUST003293,2023-08-09,6377.48,Charged-Off,2318.97,381.47,4058.51,2024-06-24,2024-07-24,269,1,2023-04-07,Debt Consolidation,6377.48,60,Approved,Disbursed,21.8,28.84,Vikram Johnson,55.0,Employed,0.1,29392.98,Rent,Minneapolis,MN,2017-08-06,465.0,19.0,5.0,0.0,21.53,52.0,1.0,12.0
LOAN0007885,APP0014494,CUST001015,2024-03-12,7616.12,Current,3923.5,855.99,3692.62,2024-06-26,2024-07-26,0,0,2023-07-25,Credit Card Refinancing,7616.12,36,Approved,Disbursed,8.28,34.11,Rahul Martinez,60.0,Employed,3.1,30518.34,Mortgage,Milwaukee,WI,2017-10-10,661.0,22.0,7.0,0.0,63.98,349.0,1.0,0.0
LOAN0007886,APP0014496,CUST000068,2024-06-07,7908.42,Fully Paid,5037.1,325.09,2871.32,,2025-05-24,0,0,2022-12-28,Credit Card Refinancing,7908.42,60,Approved,Disbursed,13.02,12.22,Anil Patel,52.0,Employed,12.59,97085.26,Mortgage,Boston,MA,2017-10-08,793.0,21.0,4.0,0.0,33.33,341.0,0.0,0.0
LOAN0007887,APP0014497,CUST003218,2023-04-29,21819.11,Late (16-30 days),13443.77,1786.55,8375.34,2025-08-31,2025-09-30,0,0,2025-08-08,Debt Consolidation,21819.11,60,Approved,Disbursed,11.0,5.9,Patricia Williams,33.0,Employed,0.98,66945.96,Mortgage,Phoenix,AZ,2015-10-24,740.0,13.0,12.0,2.0,12.25,228.0,0.0,1.0
LOAN0007888,APP0014498,CUST004223,2025-04-03,10321.17,Fully Paid,7975.74,627.67,2345.43,2026-01-30,2026-03-01,0,0,2022-03-09,Home Improvement,10321.17,36,Approved,Disbursed,25.58,,Joseph Lopez,39.0,Employed,3.04,54724.85,Mortgage,Fort Worth,TX,2018-03-02,802.0,7.0,4.0,0.0,7.81,54.0,0.0,0.0
LOAN0007889,APP0014499,CUST004372,2022-02-16,22528.24,Current,21627.88,5046.45,900.36,2022-08-14,2022-09-13,0,0,2025-01-01,Credit Card Refinancing,22528.24,36,Approved,Disbursed,24.97,12.96,Anil Patel,33.0,Self-Employed,2.74,27493.4,Rent,Arlington,TX,2019-12-09,813.0,5.0,8.0,0.0,15.22,22.0,5.0,1.0
LOAN0007890,APP0014500,CUST002623,2023-04-21,7271.9,Fully Paid,4954.29,668.08,2317.61,,2023-06-06,0,0,,Debt Consolidation,7271.9,60,Approved,Disbursed,12.25,25.95,Sneha Lopez,41.0,Employed,0.54,95477.04,Mortgage,Charlotte,NC,17/08/2021,644.0,2.0,9.0,1.0,47.64,129.0,0.0,0.0
LOAN0007891,APP0014503,CUST002473,2022-03-25,10584.65,Current,9064.14,675.72,1520.51,2023-12-24,2024-01-23,5,0,2024-02-23,Debt Consolidation,10584.65,36,Approved,Disbursed,9.24,26.8,Sneha Johnson,30.0,Employed,10.65,55256.01,Rent,Charlotte,NC,2016-12-20,804.0,24.0,4.0,0.0,52.4,204.0,0.0,0.0
LOAN0007892,APP0014504,CUST002643,2024-08-19,30497.01,Current,27511.8,6048.53,2985.21,2025-12-13,2026-01-12,0,0,2022-04-22,Credit Card Refinancing,30497.01,36,Approved,Disbursed,26.87,19.98,Michael Lopez,29.0,Employed,4.92,19240.64,Own,Tucson,AZ,2017-06-18,730.0,23.0,7.0,0.0,25.97,62.0,1.0,0.0
LOAN0007893,APP0014505,CUST001208,2024-08-18,15295.22,Fully Paid,8546.01,1859.1,6749.21,2026-08-21,2026-09-20,20,0,,Debt Consolidation,15295.22,36,Approved,Disbursed,12.27,13.72,Arjun Williams,32.0,Self-Employed,4.13,197848.46,Mortgage,Fresno,CA,2017-08-17,,20.0,12.0,0.0,36.11,166.0,1.0,0.0
LOAN0007894,APP0014507,CUST001065,2025-09-01,12719.24,Fully Paid,10201.31,600.47,2517.93,2027-07-16,2027-08-15,10,0,2023-07-15,Small Business,12719.24,60,Approved,Disbursed,12.92,23.04,Sneha Reddy,35.0,Employed,3.28,,Mortgage,San Antonio,TX,2020-05-01,815.0,4.0,1.0,0.0,35.21,15.0,4.0,0.0
LOAN0007895,APP0014508,CUST001912,2022-08-22,14707.25,Current,10698.82,1286.88,4008.43,2024-03-07,2024-04-06,20,0,2022-12-30,Major Purchase,14707.25,36,Approved,Disbursed,12.8,12.64,Anjali Sharma,66.0,Employed,2.82,73217.54,Mortgage,Jacksonville,FL,2017-09-01,823.0,2.0,6.0,2.0,16.34,112.0,0.0,0.0
LOAN0007896,APP0014511,CUST000447,2022-05-12,15110.36,Charged-Off,5554.71,800.85,9555.65,2023-06-15,2023-07-15,63,1,,Credit Card Refinancing,15110.36,60,Approved,Disbursed,19.47,24.41,Patricia Martinez,44.0,Self-Employed,10.59,54391.07,Own,Oklahoma City,OK,28/06/2018,590.0,11.0,11.0,0.0,32.71,26.0,1.0,9.0
LOAN0007897,APP0014515,CUST000281,2022-09-26,18980.37,Fully Paid,13302.0,3195.06,5678.37,2023-11-17,2023-12-17,10,0,2025-04-20,Credit Card Refinancing,18980.37,36,Approved,Disbursed,27.48,2.01,Kiran Davis,41.0,Employed,12.1,54993.75,Mortgage,Houston,TX,2018-02-01,699.0,8.0,1.0,0.0,11.69,303.0,2.0,0.0
LOAN0007898,APP0014516,CUST000102,2022-02-27,12333.43,Fully Paid,12197.89,1505.68,135.54,2023-12-12,2024-01-11,0,0,2023-04-09,Debt Consolidation,12333.43,60,Approved,Disbursed,16.49,15.3,William Johnson,34.0,Self-Employed,3.78,44246.11,Rent,Sacramento,CA,2018-07-27,706.0,8.0,11.0,0.0,23.72,110.0,1.0,0.0
LOAN0007899,APP0014517,CUST004070,2025-01-28,52013.47,Fully Paid,30038.12,1586.34,21975.35,2026-01-15,2026-02-14,20,0,2023-06-28,Debt Consolidation,52013.47,60,Approved,Disbursed,12.92,19.57,Susan Martinez,52.0,Employed,5.96,29129.56,Rent,El Paso,TX,2020-10-01,719.0,19.0,6.0,0.0,44.75,27.0,0.0,0.0
LOAN0007900,APP0014518,CUST000678,2025-06-28,44267.09,Fully Paid,37316.99,8871.5,6950.1,2027-11-16,2027-12-16,10,0,2024-09-27,Small Business,44267.09,60,Approved,Disbursed,14.32,25.91,Michael Kumar,61.0,Employed,12.27,217287.82,Rent,Indianapolis,IN,2017-09-11,723.0,24.0,11.0,1.0,65.2,82.0,5.0,0.0
LOAN0007901,APP0014519,CUST000987,2022-04-06,6799.56,Current,5817.65,1296.62,981.91,2024-06-21,2024-07-21,0,0,2024-01-16,Home Improvement,6799.56,60,Approved,Disbursed,16.13,2.11,Kiran Williams,58.0,Self-Employed,4.22,70741.63,Rent,Sacramento,CA,2018-10-27,674.0,17.0,1.0,0.0,19.2,328.0,2.0,0.0
LOAN0007902,APP0014521,CUST002717,2022-02-23,5768.6,Fully Paid,4855.97,1031.59,912.63,2023-10-17,2023-11-16,10,0,,Small Business,5768.6,36,Approved,Disbursed,11.01,10.2,Pooja Gupta,47.0,Employed,10.06,80800.25,Mortgage,Memphis,TN,2016-03-24,713.0,18.0,7.0,0.0,12.6,343.0,0.0,0.0
LOAN0007903,APP0014522,CUST003481,2024-10-31,33279.45,Fully Paid,17610.87,4106.3,15668.58,2025-11-10,2025-12-10,0,0,2023-08-04,Small Business,33279.45,60,Approved,Disbursed,24.4,6.47,Michael Jones,36.0,Retired,0.0,132948.96,Own,Oklahoma City,OK,2015-12-20,706.0,21.0,7.0,2.0,56.79,343.0,4.0,1.0
LOAN0007904,APP0014524,CUST002767,2024-04-27,28765.68,Late (16-30 days),23720.77,2330.08,5044.91,2024-10-17,2024-11-16,20,0,,Debt Consolidation,28765.68,36,Approved,Disbursed,25.67,9.27,David Patel,39.0,Employed,0.05,194489.16,Mortgage,Philadelphia,PA,2021-11-15,736.0,12.0,2.0,0.0,100.0,354.0,5.0,0.0
LOAN0007905,APP0014525,CUST002850,2023-01-23,13885.66,Fully Paid,11852.12,2429.71,2033.54,,2024-03-18,0,0,2022-03-09,Debt Consolidation,13885.66,36,Approved,Disbursed,27.22,0.46,Ramesh Davis,33.0,Employed,4.84,30788.66,Rent,Boston,Massachusetts,2016-09-10,572.0,7.0,1.0,0.0,62.24,220.0,3.0,0.0
LOAN0007906,APP0014527,CUST001803,2022-06-06,13640.2,Current,12285.23,2873.79,1354.97,,2024-07-27,10,0,2025-08-28,Home Improvement,13640.2,60,Approved,Disbursed,7.05,13.47,Richard Anderson,31.0,Employed,5.86,108297.47,Mortgage,Fort Worth,TX,2016-01-08,742.0,22.0,1.0,1.0,26.29,146.0,3.0,0.0
LOAN0007907,APP0014531,CUST001776,2022-07-13,6483.13,Fully Paid,4532.65,1008.21,1950.48,2022-09-15,2022-10-15,10,0,,Credit Card Refinancing,6483.13,60,Approved,Disbursed,23.84,,Neha Mehta,24.0,Employed,0.41,131003.28,Mortgage,Memphis,TN,2016-08-05,712.0,24.0,4.0,1.0,35.19,173.0,1.0,0.0
LOAN0007908,APP0014534,CUST002452,2022-07-26,29716.56,Current,20683.82,2229.2,9032.74,2026-10-31,2026-11-30,5,0,2025-02-08,Debt Consolidation,29716.56,60,Approved,Disbursed,23.07,16.87,Arjun Jones,30.0,Self-Employed,8.79,43496.51,Own,San Jose,CA,2015-03-26,512.0,20.0,10.0,0.0,41.55,280.0,2.0,0.0
LOAN0007909,APP0014535,CUST001224,2023-02-04,27107.79,Current,21420.14,5256.6,5687.65,2025-07-09,2025-08-08,0,0,2024-05-14,Credit Card Refinancing,27107.79,36,Approved,Disbursed,12.05,23.72,Sneha Brown,44.0,Employed,5.14,136883.52,Mortgage,Boston,MA,2016-12-08,736.0,8.0,8.0,1.0,22.14,223.0,0.0,0.0
LOAN0007910,APP0014536,CUST000149,2023-04-03,8009.0,Fully Paid,4824.18,426.91,3184.82,2024-10-20,2024-11-19,5,0,2022-06-22,Small Business,8009.0,36,Approved,Disbursed,24.76,,Susan Rao,46.0,Retired,0.0,22582.43,Own,San Jose,CA,2021-12-27,633.0,21.0,12.0,1.0,72.13,56.0,1.0,0.0
LOAN0007911,APP0014538,CUST000088,2023-10-23,30427.63,Current,25497.03,4804.7,4930.6,2027-03-18,2027-04-17,0,0,2025-03-08,Credit Card Refinancing,30427.63,60,Approved,Disbursed,12.14,19.96,Jessica Davis,43.0,Employed,5.03,47666.2,Mortgage,Louisville,KY,2021-12-19,541.0,24.0,10.0,0.0,61.89,306.0,1.0,0.0
LOAN0007912,APP0014539,CUST002452,2025-09-30,16144.69,Fully Paid,15829.75,938.65,314.94,2026-03-12,2026-04-11,20,0,,Debt Consolidation,16144.69,36,Approved,Disbursed,6.44,28.2,Arjun Jones,30.0,Self-Employed,8.79,43496.51,Own,San Jose,CA,2015-03-26,512.0,20.0,10.0,0.0,41.55,280.0,2.0,0.0
LOAN0007913,APP0014541,CUST002545,2022-01-27,11556.12,Current,6218.96,1306.8,5337.16,2023-03-20,2023-04-19,0,0,2024-09-21,Major Purchase,11556.12,36,Approved,Disbursed,19.13,30.67,Karen Nair,69.0,Retired,0.0,33770.29,Rent,Raleigh,North Carolina,2020-06-25,795.0,5.0,12.0,0.0,100.0,15.0,0.0,0.0
LOAN0007914,APP0014544,CUST000240,2023-10-07,12420.5,In Grace Period,9622.51,1150.92,2797.99,2024-09-10,2024-10-10,20,0,,Debt Consolidation,12420.5,36,Approved,Disbursed,9.34,17.01,Robert Hernandez,50.0,Unemployed,0.0,60254.19,Own,Dallas,TX,2015-07-21,537.0,14.0,10.0,1.0,21.14,266.0,2.0,0.0
LOAN0007915,APP0014545,CUST003846,2023-12-31,26151.19,Fully Paid,25158.28,5184.27,992.91,2025-03-21,2025-04-20,5,0,2023-10-31,Credit Card Refinancing,26151.19,36,Approved,Disbursed,7.56,15.27,Robert Rodriguez,49.0,Self-Employed,2.03,39442.2,Mortgage,Baltimore,MD,2020-01-20,666.0,9.0,4.0,2.0,15.1,203.0,2.0,0.0
LOAN0007916,APP0014549,CUST001393,2025-07-18,6667.54,Current,4527.01,738.35,2140.53,2026-04-16,2026-05-16,0,0,2023-07-19,Credit Card Refinancing,6667.54,36,Approved,Disbursed,5.84,37.67,Anjali Gupta,64.0,Self-Employed,1.34,32839.73,Rent,Seattle,Washington,2017-09-24,,17.0,7.0,0.0,20.04,284.0,2.0,0.0
LOAN0007917,APP0014550,CUST002756,2022-01-31,8177.34,Fully Paid,5313.3,836.25,2864.04,2022-03-25,2022-04-24,0,0,2022-10-19,Credit Card Refinancing,8177.34,36,Approved,Disbursed,27.87,16.74,Anil Garcia,34.0,Employed,11.5,30664.77,Rent,Oklahoma City,OK,2015-12-19,674.0,15.0,2.0,1.0,64.95,253.0,2.0,1.0
LOAN0007918,APP0014551,CUST004119,2024-07-20,17458.72,Fully Paid,14719.48,2669.69,2739.24,2026-05-29,2026-06-28,20,0,2022-02-24,Debt Consolidation,17458.72,36,Approved,Disbursed,7.31,12.12,Jessica Singh,34.0,Unemployed,0.0,56363.81,Own,Austin,TX,24/05/2020,699.0,5.0,10.0,3.0,14.71,304.0,4.0,0.0
LOAN0007919,APP0014556,CUST002025,2022-11-18,8289.39,Fully Paid,4465.23,773.14,3824.16,,2024-11-27,0,0,2024-06-09,Debt Consolidation,8289.39,36,Approved,Disbursed,10.26,32.75,Karen Mehta,22.0,Unemployed,0.0,107183.02,Own,El Paso,TX,10/10/2020,651.0,7.0,6.0,0.0,54.14,132.0,0.0,0.0
LOAN0007920,APP0014557,CUST004436,2024-08-24,41867.66,Fully Paid,25580.45,2848.06,16287.21,2025-12-02,2026-01-01,0,0,2023-05-12,Home Improvement,41867.66,60,Approved,Disbursed,17.95,1.86,Vikram Mehta,48.0,Employed,35.33,94082.57,Own,Jacksonville,FL,2021-08-28,686.0,10.0,2.0,1.0,18.08,67.0,2.0,0.0
LOAN0007921,APP0014558,CUST003241,2025-07-12,7336.11,Current,4369.7,441.78,2966.41,2025-12-29,2026-01-28,20,0,2022-12-27,Home Improvement,7336.11,60,Approved,Disbursed,13.5,10.67,David Gupta,40.0,Self-Employed,7.59,76728.09,Mortgage,Dallas,TX,29/08/2019,564.0,21.0,10.0,0.0,13.99,9.0,0.0,0.0
LOAN0007922,APP0014559,CUST001490,2023-11-12,31539.35,Fully Paid,20558.59,2835.71,10980.76,2026-03-18,2026-04-17,0,0,2025-04-24,Home Improvement,31539.35,60,Approved,Disbursed,17.16,12.4,Anjali Reddy,55.0,Employed,5.2,74724.12,Rent,Boston,MA,2017-12-23,606.0,5.0,9.0,0.0,23.8,235.0,3.0,0.0
LOAN0007923,APP0014560,CUST003762,2022-06-24,7612.79,In Grace Period,5371.01,1193.27,2241.78,2023-06-22,2023-07-22,0,0,2025-07-02,Home Improvement,7612.79,36,Approved,Disbursed,24.48,5.33,Arjun Smith,39.0,Employed,11.11,58754.16,Own,Fort Worth,TX,19/07/2020,672.0,3.0,3.0,0.0,19.23,326.0,0.0,1.0
LOAN0007924,APP0014562,CUST002516,2025-04-10,1913.99,Current,1203.28,116.35,710.71,2025-06-12,2025-07-12,0,0,2022-04-26,Debt Consolidation,1913.99,36,Approved,Disbursed,24.72,31.04,Michael Shah,43.0,Retired,0.0,35751.96,Own,Nashville,TN,2017-11-10,703.0,13.0,3.0,0.0,29.31,21.0,0.0,0.0
LOAN0007925,APP0014564,CUST003314,2022-09-03,44453.67,Current,24986.73,2291.86,19466.94,2025-02-14,2025-03-16,0,0,2022-11-30,Major Purchase,44453.67,60,Approved,Disbursed,11.49,,Joseph Martinez,27.0,Unemployed,0.0,41372.99,Rent,Nashville,Tennessee,2019-07-02,672.0,18.0,10.0,0.0,29.72,97.0,0.0,0.0
LOAN0007926,APP0014566,CUST002711,2024-06-30,6124.14,Fully Paid,5454.68,1230.49,669.46,2026-04-23,2026-05-23,5,0,2024-12-23,Debt Consolidation,6124.14,60,Approved,Disbursed,26.41,12.89,Ramesh Nair,30.0,Employed,11.89,50634.57,Own,Cleveland,OH,2018-05-24,741.0,3.0,1.0,0.0,19.7,229.0,0.0,0.0
LOAN0007927,APP0014568,CUST002649,2023-06-07,5685.45,Fully Paid,4477.0,937.28,1208.45,2025-05-30,2025-06-29,5,0,2023-07-15,Small Business,5685.45,36,Approved,Disbursed,18.01,9.7,Vikram Davis,40.0,Self-Employed,2.62,117985.38,Mortgage,Las Vegas,NV,2021-10-16,605.0,7.0,13.0,0.0,23.32,321.0,1.0,0.0
LOAN0007928,APP0014569,CUST004890,2022-04-16,14100.41,Fully Paid,8428.43,421.56,5671.98,2022-12-08,2023-01-07,0,0,2024-06-18,Home Improvement,14100.41,60,Approved,Disbursed,8.16,18.48,William Nair,47.0,Employed,0.47,64160.56,Rent,Austin,TX,2021-06-03,686.0,8.0,12.0,0.0,9.78,168.0,0.0,0.0
LOAN0007929,APP0014570,CUST004466,2022-02-17,14174.35,Fully Paid,8847.89,703.77,5326.46,2022-04-13,2022-05-13,0,0,2022-09-15,Home Improvement,14174.35,60,Approved,Disbursed,23.42,20.6,Anil Lopez,26.0,Employed,6.27,99710.06,Own,Columbus,OH,2016-11-26,756.0,4.0,11.0,0.0,13.62,131.0,3.0,0.0
LOAN0007930,APP0014572,CUST004262,2025-07-05,10948.38,Current,7295.56,968.5,3652.82,2025-08-17,2025-09-16,5,0,2024-01-08,Credit Card Refinancing,10948.38,60,Approved,Disbursed,16.29,14.71,Ramesh Shah,36.0,Employed,3.06,30783.71,Rent,Las Vegas,NV,2020-01-31,676.0,19.0,14.0,0.0,44.59,66.0,0.0,0.0
LOAN0007931,APP0014573,CUST002654,2025-11-02,4452.97,Current,4183.31,921.3,269.66,2028-04-02,2028-05-02,5,0,,Credit Card Refinancing,4452.97,36,Approved,Disbursed,18.45,9.79,Anjali Rao,52.0,Self-Employed,0.74,97670.67,Mortgage,San Jose,CA,2015-12-17,804.0,6.0,10.0,0.0,25.87,312.0,1.0,0.0
LOAN0007932,APP0014574,CUST002509,2023-09-20,17544.91,Current,9511.64,1214.4,8033.27,2025-08-14,2025-09-13,0,0,2025-01-30,Debt Consolidation,17544.91,36,Approved,Disbursed,17.05,5.92,Pooja Brown,23.0,Employed,7.25,177536.85,Mortgage,Nashville,TN,2016-09-29,,,,,,,,0.0
LOAN0007933,APP0014575,CUST000781,2022-09-10,9186.55,Fully Paid,7720.13,414.53,1466.42,2023-06-04,2023-07-04,0,0,2025-09-28,Small Business,9186.55,36,Approved,Disbursed,11.71,20.99,Jessica Mehta,42.0,Employed,1.72,238844.49,Mortgage,Omaha,NE,2019-05-21,714.0,15.0,8.0,1.0,29.84,335.0,0.0,0.0
LOAN0007934,APP0014577,CUST004481,2022-06-11,12877.87,Current,12457.14,1154.31,420.73,2022-09-12,2022-10-12,5,0,2022-08-14,Credit Card Refinancing,12877.87,60,Approved,Disbursed,9.13,5.14,Susan Williams,25.0,Employed,3.28,150853.54,Mortgage,Portland,OR,2019-01-07,636.0,11.0,12.0,0.0,23.05,163.0,0.0,0.0
LOAN0007935,APP0014578,CUST002976,2022-07-10,22879.56,Current,21486.5,3058.21,1393.06,2023-06-02,2023-07-02,10,0,2024-06-25,Debt Consolidation,22879.56,60,Approved,Disbursed,23.73,25.87,Susan Gonzalez,41.0,Unemployed,0.0,37729.6,Rent,Jacksonville,FL,2019-02-13,706.0,18.0,1.0,1.0,62.08,34.0,4.0,0.0
LOAN0007936,APP0014579,CUST002391,2022-06-20,19363.07,Fully Paid,10764.67,1705.78,8598.4,2024-06-07,2024-07-07,5,0,2022-11-06,Major Purchase,19363.07,36,Approved,Disbursed,13.3,15.01,James Davis,22.0,Retired,0.0,48039.86,Rent,Baltimore,MD,2018-07-25,553.0,3.0,10.0,0.0,18.12,52.0,3.0,0.0
LOAN0007937,APP0014580,CUST002577,2024-12-24,11011.25,Current,7302.29,491.85,3708.96,2026-07-03,2026-08-02,5,0,2025-08-02,Credit Card Refinancing,11011.25,36,Approved,Disbursed,8.0,,Linda Mehta,57.0,Employed,2.41,43514.13,Mortgage,Oklahoma City,OK,2019-03-19,667.0,18.0,13.0,0.0,31.24,145.0,1.0,0.0
LOAN0007938,APP0014581,CUST000980,2025-09-16,14685.71,Current,13117.11,1785.59,1568.6,2027-08-29,2027-09-28,0,0,2025-08-09,Home Improvement,14685.71,60,Approved,Disbursed,9.09,6.66,Rahul Singh,49.0,Employed,4.21,20152.22,Own,Minneapolis,Minnesota,28/01/2017,730.0,16.0,13.0,0.0,27.92,231.0,1.0,0.0
LOAN0007939,APP0014582,CUST003894,2023-07-29,25777.24,Current,22369.92,1191.03,3407.32,2023-08-13,2023-09-12,0,0,2023-07-19,Small Business,25777.24,36,Approved,Disbursed,17.65,14.29,Thomas Rao,22.0,Self-Employed,11.86,79241.43,Mortgage,Cleveland,OH,2019-06-14,574.0,24.0,9.0,0.0,12.02,54.0,1.0,1.0
LOAN0007940,APP0014586,CUST001110,2022-10-17,14523.73,Fully Paid,11934.9,863.24,2588.83,2023-03-25,2023-04-24,5,0,2023-08-30,Small Business,14523.73,36,Approved,Disbursed,22.77,9.53,Ramesh Rodriguez,62.0,Unemployed,0.0,45845.49,Own,San Francisco,CA,2017-01-20,608.0,24.0,12.0,0.0,9.8,343.0,0.0,0.0
LOAN0007941,APP0014589,CUST004867,2022-08-06,11892.88,Current,7735.02,1049.26,4157.86,2024-02-24,2024-03-25,0,0,2024-08-12,Debt Consolidation,11892.88,36,Approved,Disbursed,18.42,15.02,Kiran Reddy,42.0,Employed,1.2,195545.42,Rent,Dallas,TX,2017-03-05,668.0,19.0,9.0,0.0,55.77,356.0,0.0,0.0
